idea_id,idea_description,industry,sub_industry,problem,target_audience,solution,technology,business_model,revenue_model,geographic_market,market_need,competition_level,source,source_url
IDEA-00298,"[DERIVED] The Beer Café is a real, publicly-recorded TravelTech company (category tags: Hospitality) headquartered in India.",TravelTech,Hospitality,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,India,Unknown - no external source,Medium (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00299,"[DERIVED] 90sec Technologies is a real, publicly-recorded Media & Entertainment company (category tags: Apps|Consumer Electronics|Mobile|Social Media|Television|Weddings) headquartered in Israel.",Media & Entertainment,Apps|Consumer Electronics|Mobile|Social Media|Television|Weddings,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Israel,Unknown - no external source,Medium (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00300,"[DERIVED] TrueNorthLogic is a real, publicly-recorded SaaS company (category tags: Software) headquartered in United States.",SaaS,Software,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United States,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00301,"[DERIVED] FunCaptcha is a real, publicly-recorded Cybersecurity company (category tags: Advertising|Blogging Platforms|Business Analytics|Forums|Security|Web Tools) headquartered in United States.",Cybersecurity,Advertising|Blogging Platforms|Business Analytics|Forums|Security|Web Tools,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United States,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00302,"[DERIVED] AppLearn is a real, publicly-recorded SaaS company (category tags: Software) headquartered in United Kingdom.",SaaS,Software,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United Kingdom,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00303,"[DERIVED] Regulus Therapeutics is a real, publicly-recorded HealthTech company (category tags: Biotechnology|Health Care) headquartered in United States.",HealthTech,Biotechnology|Health Care,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United States,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00304,"[DERIVED] AutoWeb, Inc. is a real, publicly-recorded MarTech company (category tags: Advertising|Automotive) headquartered in United States.",MarTech,Advertising|Automotive,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United States,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00305,"[DERIVED] Fallbrook Technologies is a real, publicly-recorded CleanTech company (category tags: Auto|Clean Technology|Industrial|Innovation Engineering|Technology) headquartered in United States.",CleanTech,Auto|Clean Technology|Industrial|Innovation Engineering|Technology,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United States,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00306,"[DERIVED] Classana is a real, publicly-recorded EdTech company (category tags: Ediscovery|Education|Interest Graph|Internet|Search|Self Development|Social Media) headquartered in United States.",EdTech,Ediscovery|Education|Interest Graph|Internet|Search|Self Development|Social Media,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United States,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00307,"[DERIVED] MWR InfoSecurity is a real, publicly-recorded Cybersecurity company (category tags: Information Security) headquartered in United Kingdom.",Cybersecurity,Information Security,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United Kingdom,Unknown - no external source,Medium (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00308,"[DERIVED] Huddler is a real, publicly-recorded MarTech company (category tags: Advertising|Curated Web|Forums|Mobile|Shopping) headquartered in United States.",MarTech,Advertising|Curated Web|Forums|Mobile|Shopping,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United States,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00309,"[DERIVED] Sproom is a real, publicly-recorded SaaS company (category tags: Billing|Electronics|Professional Networking|Software) headquartered in Denmark.",SaaS,Billing|Electronics|Professional Networking|Software,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Denmark,Unknown - no external source,Medium (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00310,"[DERIVED] ChinaNetCenter is a real, publicly-recorded SaaS company (category tags: Enterprise Software) headquartered in China.",SaaS,Enterprise Software,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,China,Unknown - no external source,Medium (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00311,"[DERIVED] Method is a real, publicly-recorded SaaS company (category tags: |Enterprise Software|) headquartered in Canada.",SaaS,|Enterprise Software|,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Canada,Unknown - no external source,High (dataset-derived),"Kaggle: startup-investments-crunchbase (unique to this source) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/arindam235/startup-investments-crunchbase
IDEA-00312,"[DERIVED] Coorpacademy is a real, publicly-recorded EdTech company (category tags: Corporate Training|EdTech) headquartered in Switzerland.",EdTech,Corporate Training|EdTech,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Switzerland,Unknown - no external source,Low (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
